28328	3	READ_START	1282	380840703	380839421
28328	3	READ_END	1797	380841218	380839421
28328	3	WSEM_RELEASED	1797	380841218	380839421
28328	2	READ_START	2829	380842250	380839421
28328	2	READ_END	3657	380843078	380839421
28328	2	WSEM_RELEASED	3657	380843078	380839421
28328	3	READ_START	4469	380843890	380839421
28328	3	READ_END	5469	380844890	380839421
28328	3	WSEM_RELEASED	5469	380844890	380839421
28328	3	READ_START	6469	380845890	380839421
28328	3	READ_END	7016	380846437	380839421
28328	3	WSEM_RELEASED	7016	380846437	380839421
28328	9	READ_START	8266	380847687	380839421
28328	9	READ_END	9641	380849062	380839421
28328	9	WSEM_RELEASED	9641	380849062	380839421
28328	6	READ_START	10610	380850031	380839421
28328	6	READ_END	11954	380851375	380839421
28328	6	WSEM_RELEASED	11954	380851375	380839421
28328	3	READ_START	12860	380852281	380839421
28328	3	READ_END	14313	380853734	380839421
28328	3	WSEM_RELEASED	14313	380853734	380839421
28328	9	READ_START	15516	380854937	380839421
28328	9	READ_END	16516	380855937	380839421
28328	9	WSEM_RELEASED	16516	380855937	380839421
28328	9	READ_START	17672	380857093	380839421
28328	9	READ_END	18532	380857953	380839421
28328	9	WSEM_RELEASED	18532	380857953	380839421
28328	7	READ_START	19375	380858796	380839421
28328	7	READ_END	19954	380859375	380839421
28328	7	WSEM_RELEASED	19954	380859375	380839421
