29284	12	WRITE_START	0	380839437	380839437
29284	12	WRITE_END	625	380840062	380839437
29284	12	RSEM_RELEASED	625	380840062	380839437
29284	1	WRITE_START	1375	380840812	380839437
29284	1	WRITE_END	2297	380841734	380839437
29284	1	RSEM_RELEASED	2297	380841734	380839437
29284	1	WRITE_START	3266	380842703	380839437
29284	1	WRITE_END	4281	380843718	380839437
29284	1	RSEM_RELEASED	4281	380843718	380839437
29284	10	WRITE_START	5375	380844812	380839437
29284	10	WRITE_END	6328	380845765	380839437
29284	10	RSEM_RELEASED	6328	380845765	380839437
29284	12	WRITE_START	7188	380846625	380839437
29284	12	WRITE_END	8125	380847562	380839437
29284	12	RSEM_RELEASED	8125	380847562	380839437
29284	3	WRITE_START	8766	380848203	380839437
29284	3	WRITE_END	9516	380848953	380839437
29284	3	RSEM_RELEASED	9516	380848953	380839437
29284	0	WRITE_START	10453	380849890	380839437
29284	0	WRITE_END	11531	380850968	380839437
29284	0	RSEM_RELEASED	11531	380850968	380839437
29284	9	WRITE_START	12781	380852218	380839437
29284	9	WRITE_END	13344	380852781	380839437
29284	9	RSEM_RELEASED	13344	380852781	380839437
29284	8	WRITE_START	14328	380853765	380839437
29284	8	WRITE_END	15094	380854531	380839437
29284	8	RSEM_RELEASED	15094	380854531	380839437
29284	7	WRITE_START	15719	380855156	380839437
29284	7	WRITE_END	17203	380856640	380839437
29284	7	RSEM_RELEASED	17203	380856640	380839437
