13024	11	WRITE_START	16	380839437	380839421
13024	11	WRITE_END	1313	380840734	380839421
13024	11	RSEM_RELEASED	1313	380840734	380839421
13024	11	WRITE_START	2391	380841812	380839421
13024	11	WRITE_END	2954	380842375	380839421
13024	11	RSEM_RELEASED	2954	380842375	380839421
13024	11	WRITE_START	3907	380843328	380839421
13024	11	WRITE_END	4813	380844234	380839421
13024	11	RSEM_RELEASED	4813	380844234	380839421
13024	7	WRITE_START	6047	380845468	380839421
13024	7	WRITE_END	7438	380846859	380839421
13024	7	RSEM_RELEASED	7438	380846859	380839421
13024	4	WRITE_START	8329	380847750	380839421
13024	4	WRITE_END	9672	380849093	380839421
13024	4	RSEM_RELEASED	9672	380849093	380839421
13024	2	WRITE_START	10532	380849953	380839421
13024	2	WRITE_END	11704	380851125	380839421
13024	2	RSEM_RELEASED	11704	380851125	380839421
13024	2	WRITE_START	12922	380852343	380839421
13024	2	WRITE_END	14329	380853750	380839421
13024	2	RSEM_RELEASED	14329	380853750	380839421
13024	0	WRITE_START	15219	380854640	380839421
13024	0	WRITE_END	16375	380855796	380839421
13024	0	RSEM_RELEASED	16375	380855796	380839421
13024	12	WRITE_START	17172	380856593	380839421
13024	12	WRITE_END	17704	380857125	380839421
13024	12	RSEM_RELEASED	17704	380857125	380839421
13024	7	WRITE_START	18454	380857875	380839421
13024	7	WRITE_END	19375	380858796	380839421
13024	7	RSEM_RELEASED	19375	380858796	380839421
