24976	5	READ_START	906	380840312	380839406
24976	5	READ_END	1469	380840875	380839406
24976	5	WSEM_RELEASED	1469	380840875	380839406
24976	1	READ_START	2328	380841734	380839406
24976	1	READ_END	3297	380842703	380839406
24976	1	WSEM_RELEASED	3297	380842703	380839406
24976	1	READ_START	4312	380843718	380839406
24976	1	READ_END	5515	380844921	380839406
24976	1	WSEM_RELEASED	5515	380844921	380839406
24976	1	READ_START	6672	380846078	380839406
24976	1	READ_END	8047	380847453	380839406
24976	1	WSEM_RELEASED	8047	380847453	380839406
24976	8	READ_START	9203	380848609	380839406
24976	8	READ_END	10359	380849765	380839406
24976	8	WSEM_RELEASED	10359	380849765	380839406
24976	7	READ_START	11234	380850640	380839406
24976	7	READ_END	11922	380851328	380839406
24976	7	WSEM_RELEASED	11922	380851328	380839406
24976	1	READ_START	12828	380852234	380839406
24976	1	READ_END	13578	380852984	380839406
24976	1	WSEM_RELEASED	13578	380852984	380839406
24976	12	READ_START	14625	380854031	380839406
24976	12	READ_END	15203	380854609	380839406
24976	12	WSEM_RELEASED	15203	380854609	380839406
24976	8	READ_START	16219	380855625	380839406
24976	8	READ_END	17359	380856765	380839406
24976	8	WSEM_RELEASED	17359	380856765	380839406
24976	0	READ_START	18484	380857890	380839406
24976	0	READ_END	19328	380858734	380839406
24976	0	WSEM_RELEASED	19328	380858734	380839406
