23244	4	READ_START	1219	380840640	380839421
23244	4	READ_END	2141	380841562	380839421
23244	4	WSEM_RELEASED	2141	380841562	380839421
23244	0	READ_START	3000	380842421	380839421
23244	0	READ_END	3969	380843390	380839421
23244	0	WSEM_RELEASED	3969	380843390	380839421
23244	4	READ_START	4985	380844406	380839421
23244	4	READ_END	6438	380845859	380839421
23244	4	WSEM_RELEASED	6438	380845859	380839421
23244	2	READ_START	7579	380847000	380839421
23244	2	READ_END	8188	380847609	380839421
23244	2	WSEM_RELEASED	8188	380847609	380839421
23244	6	READ_START	9282	380848703	380839421
23244	6	READ_END	9922	380849343	380839421
23244	6	WSEM_RELEASED	9922	380849343	380839421
23244	10	READ_START	10672	380850093	380839421
23244	10	READ_END	12000	380851421	380839421
23244	10	WSEM_RELEASED	12000	380851421	380839421
23244	6	READ_START	13079	380852500	380839421
23244	6	READ_END	14016	380853437	380839421
23244	6	WSEM_RELEASED	14016	380853437	380839421
23244	7	READ_START	15157	380854578	380839421
23244	7	READ_END	15735	380855156	380839421
23244	7	WSEM_RELEASED	15735	380855156	380839421
23244	10	READ_START	16844	380856265	380839421
23244	10	READ_END	17391	380856812	380839421
23244	10	WSEM_RELEASED	17391	380856812	380839421
23244	6	READ_START	18657	380858078	380839421
23244	6	READ_END	19344	380858765	380839421
23244	6	WSEM_RELEASED	19344	380858765	380839421
