6124	6	WRITE_START	0	380839406	380839406
6124	6	WRITE_END	547	380839953	380839406
6124	6	RSEM_RELEASED	547	380839953	380839406
6124	12	WRITE_START	1312	380840718	380839406
6124	12	WRITE_END	1875	380841281	380839406
6124	12	RSEM_RELEASED	1875	380841281	380839406
6124	5	WRITE_START	2547	380841953	380839406
6124	5	WRITE_END	3140	380842546	380839406
6124	5	RSEM_RELEASED	3140	380842546	380839406
6124	8	WRITE_START	4453	380843859	380839406
6124	8	WRITE_END	5437	380844843	380839406
6124	8	RSEM_RELEASED	5437	380844843	380839406
6124	4	WRITE_START	6453	380845859	380839406
6124	4	WRITE_END	7328	380846734	380839406
6124	4	RSEM_RELEASED	7328	380846734	380839406
6124	2	WRITE_START	8203	380847609	380839406
6124	2	WRITE_END	9109	380848515	380839406
6124	2	RSEM_RELEASED	9109	380848515	380839406
6124	5	WRITE_START	10187	380849593	380839406
6124	5	WRITE_END	11500	380850906	380839406
6124	5	RSEM_RELEASED	11500	380850906	380839406
6124	8	WRITE_START	12390	380851796	380839406
6124	8	WRITE_END	13640	380853046	380839406
6124	8	RSEM_RELEASED	13640	380853046	380839406
6124	9	WRITE_START	14640	380854046	380839406
6124	9	WRITE_END	15531	380854937	380839406
6124	9	RSEM_RELEASED	15531	380854937	380839406
6124	5	WRITE_START	16359	380855765	380839406
6124	5	WRITE_END	17140	380856546	380839406
6124	5	RSEM_RELEASED	17140	380856546	380839406
