21436	8	READ_START	1391	380840828	380839437
21436	8	READ_END	2406	380841843	380839437
21436	8	WSEM_RELEASED	2406	380841843	380839437
21436	9	READ_START	3234	380842671	380839437
21436	9	READ_END	4484	380843921	380839437
21436	9	WSEM_RELEASED	4484	380843921	380839437
21436	9	READ_START	5547	380844984	380839437
21436	9	READ_END	6828	380846265	380839437
21436	9	WSEM_RELEASED	6828	380846265	380839437
21436	12	READ_START	8125	380847562	380839437
21436	12	READ_END	9188	380848625	380839437
21436	12	WSEM_RELEASED	9188	380848625	380839437
21436	11	READ_START	10344	380849781	380839437
21436	11	READ_END	11219	380850656	380839437
21436	11	WSEM_RELEASED	11219	380850656	380839437
21436	9	READ_START	12078	380851515	380839437
21436	9	READ_END	12781	380852218	380839437
21436	9	WSEM_RELEASED	12781	380852218	380839437
21436	8	READ_START	13609	380853046	380839437
21436	8	READ_END	14328	380853765	380839437
21436	8	WSEM_RELEASED	14328	380853765	380839437
21436	5	READ_START	15641	380855078	380839437
21436	5	READ_END	16328	380855765	380839437
21436	5	WSEM_RELEASED	16328	380855765	380839437
21436	7	READ_START	17203	380856640	380839437
21436	7	READ_END	18438	380857875	380839437
21436	7	WSEM_RELEASED	18438	380857875	380839437
21436	9	READ_START	19344	380858781	380839437
21436	9	READ_END	20609	380860046	380839437
21436	9	WSEM_RELEASED	20609	380860046	380839437
