22992	10	WRITE_START	0	380839421	380839421
22992	10	WRITE_END	1110	380840531	380839421
22992	10	RSEM_RELEASED	1110	380840531	380839421
22992	0	WRITE_START	1907	380841328	380839421
22992	0	WRITE_END	3000	380842421	380839421
22992	0	RSEM_RELEASED	3000	380842421	380839421
22992	0	WRITE_START	3969	380843390	380839421
22992	0	WRITE_END	4875	380844296	380839421
22992	0	RSEM_RELEASED	4875	380844296	380839421
22992	8	WRITE_START	6188	380845609	380839421
22992	8	WRITE_END	6922	380846343	380839421
22992	8	RSEM_RELEASED	6922	380846343	380839421
22992	8	WRITE_START	8141	380847562	380839421
22992	8	WRITE_END	9188	380848609	380839421
22992	8	RSEM_RELEASED	9188	380848609	380839421
22992	3	WRITE_START	10204	380849625	380839421
22992	3	WRITE_END	11032	380850453	380839421
22992	3	RSEM_RELEASED	11032	380850453	380839421
22992	5	WRITE_START	12204	380851625	380839421
22992	5	WRITE_END	13235	380852656	380839421
22992	5	RSEM_RELEASED	13235	380852656	380839421
22992	6	WRITE_START	14016	380853437	380839421
22992	6	WRITE_END	14625	380854046	380839421
22992	6	RSEM_RELEASED	14625	380854046	380839421
22992	11	WRITE_START	15641	380855062	380839421
22992	11	WRITE_END	16797	380856218	380839421
22992	11	RSEM_RELEASED	16797	380856218	380839421
22992	11	WRITE_START	17735	380857156	380839421
22992	11	WRITE_END	18860	380858281	380839421
22992	11	RSEM_RELEASED	18860	380858281	380839421
